#HGNC ID	HGNC symbol
24172	ZBTB8A
23244	RBM25
24575	GINS2
44159	TPBGL
25592	INTS9
16734	MEX3D
24276	SAMM50
30670	SV2C
29431	PEAK1
3007	DPM3
33530	ANKHD1-EIF4EBP3
3388	EPHA4
24094	ZBTB8OS
9452	PROCR
26416	ZNF570
6918	MBD3
7172	MMP24
34	ABCA4
10784	SCAF11
23362	C16orf74
10912	SLC12A3
28942	KRTCAP2
14542	WNK2
11104	SMARCC1
30777	CDCA7L
711	ARRB1
7864	EMC8
20665	SCN3B
16354	ADHFE1
5001	HMG20A
7909	NPIPA1
15620	SIGLEC10
8846	PER2
24269	DERA
14653	PARVB
684	ARHGEF4
4814	KALRN
33115	ZNF793
28666	CMSS1
30862	UQCR11
22211	ESYT2
28118	CCDC130
26009	SH3TC1
13361	MEPE
29646	FAM57A
11281	SRA1
31116	C9orf129
6159	EIF6
10597	SCN9A
38843	APITD1-CORT
14347	BCAS3
3290	EIF4EBP3
29825	MYL10
4571	GRIA1
21078	HDDC2
23389	FAM120AOS
2257	CORT
2265	COX4I1
28469	MRI1
44419	RNASEK-C17orf49
9887	RBBP4
1969	CHST1
2772	DFFA
30207	ARHGAP29
24991	C19orf53
22247	C7orf57
20197	SLC35C1
21205	LINGO1
17861	TRAF3IP1
8856	PEX14
25331	ZNF540
2734	DDX1
2385	CRY2
13247	FAM120A
20255	SFMBT1
23817	CNOT10
12576	UPP1
3390	EPHA7
28745	TBC1D26
29183	TBC1D2B
13744	HERPUD1
12994	ZNF202
28995	PDXDC1
4881	HEY2
25000	ZNF571
11733	TEX11
5399	IFI35
6882	MAPK8IP1
3555	FABP1
19124	FIP1L1
26002	CASZ1
14737	OR6X1
8920	PHF2
14654	PARVG
15717	GEMIN4
18700	DDX4
14711	OR6M1
19019	TRIM46
5358	IRF8
16121	FAM83C
20708	APBB3
13554	ATP11C
32390	TMEM225
37213	C11orf94
20499	L2HGDH
33455	SLC15A5
14840	OR8D4
67	ABCD3
24583	DOK3
21862	WDR60
26430	IKBIP
955	BARX1
10877	SIGLEC8
28897	SYNC
264	ADORA2B
25602	THNSL2
7061	MGST1
14852	OR4D5
25704	ZSWIM4
14848	OR6T1
29555	ZFP30
18799	ATP5S
14807	OR10S1
6111	IQGAP2
14836	OR10G6
30184	PTPDC1
30057	GPR171
14809	OR10G4
22048	NANOS3
15129	OR10G9
16442	P2RY14
3809	FOXF1
20152	ZFHX2
25117	RIPPLY1
28517	TMEM178A
8857	PEX16
4538	GPR87
26993	ZSWIM7
4537	P2RY13
2041	CLDN2
3541	F3
12957	ZNF169
29301	KIAA1522
2557	CUX1
28153	C19orf57
26137	HMBOX1
15891	UQCC1
31949	CEACAM18
7805	NFYB
10420	RPS3
14845	OR10G8
16862	RAPGEF5
14842	OR10G7
25617	RBM41
16502	RHBDL3
2939	DNA2
8617	PAX3
21081	NCOA7
14111	GLOD4
23450	NUTM2F
11633	TCF3
15482	SIGLEC12
25778	MTHFSD
20492	APOPT1
18124	P2RY12
23376	HIATL1
14638	ABCA13
30406	HTRA3
26341	TEX37
30237	CC2D1A
18987	THTPA
3607	FBP2
11255	SPP1
26384	IGSF10
6657	LNX1
23225	SPAG16
6430	KRT18
6658	VWA5A
16522	GYLTL1B
3606	FBP1
13399	ONECUT3
7559	MYCN
29318	TNRC6C
29335	KIAA1644
26730	C1orf127
26745	ZNF781
3255	EIF2AK3
30220	RFT1
16011	ASB1
34549	SH2D7
13343	LDOC1L
28737	C17orf49
20670	TWIST2
26006	TTC19
12695	VIPR2
24579	CIB2
28192	ZNF607
121	ACOX3
1333	FAM114A2
28689	SLC44A3
11571	TARDBP
12840	YARS
26364	C12orf61
28498	C8orf46
10986	SLC25A16
10875	SIGLEC6
1869	CETP
31682	PRR5
28859	HILPDA
1361	C9orf3
13535	ATP8B3
9009	PKD2
25373	FAM49A
10297	RPIA
24589	FILIP1L
26420	ZNF573
6643	LMO3
26597	KLHL35
16716	DHX30
21072	MANEA
556	AP1G2
25768	S100PBP
25960	NUP62CL
14063	HDAC4
4020	FUT9
5716	IGKC
42707	NUP210P2
5723	IGKJ5
44495	MARK2P14
5384	IDH3A
3801	FOXC2
11061	SLC7A3
5722	IGKJ4
12830	XRCC3
5721	IGKJ3
3817	FOXL1
18583	PPM1H
23039	UFL1
40033	C16orf95
26275	PODNL1
8168	OR10D3
29484	TET1
1935	CHIC2
8484	OR8G1
29909	NTAN1
5720	IGKJ2
19622	OR8G5
74	ABCG2
5719	IGKJ1
3584	FANCC
5834	IGKV4-1
8481	OR8D1
7508	MUC1
5835	IGKV5-2
8482	OR8D2
24156	PHF21A
5741	IGKV1-5
24959	GSX2
8471	OR8B2
29916	NARF
8472	OR8B3
8473	OR8B4
2157	CNN3
1781	CDKL1
8477	OR8B8
29934	WDR87
34512	PRR5-ARHGAP8
15307	OR8B12
9399	PRKCD
14405	KIF13B
7034	MFAP3
33435	GDF5OS
17	AADAC
20219	SMEK1
20240	FNDC5
28804	GDPD5
4220	GDF5
7547	MYBL1
26514	CCDC140
16510	FBXO31
8469	OR8A1
19953	SGPP2
28287	ALG14
20573	PANX3
30346	RRN3
33743	CXorf66
12964	ZNF175
3285	EIF4B
6867	MAP4K5
41907	STEAP1B
30173	C17orf75
26477	TMEM56
14976	SNX12
6299	KCNQ5
17800	FARSB
18674	DDX41
10874	SIGLEC5
23801	SIPA1L3
28570	PIH1D3
27016	FAM168B
1002	BCL6B
49388	TMEM56-RWDD3
6018	IL6
29551	TBRG1
3070	DUSP4
32926	SIGLEC14
15169	OR4C13
12340	TRPS1
15168	OR4C12
24616	REXO1
21393	RWDD3
4542	SUCNR1
1859	CEP250
30200	VWC2
7139	FOXO4
13352	MAP1LC3B
6902	MASP2
37203	VWC2L
21648	TOMM7
24236	CCAR1
22215	ANKIB1
10594	SCN7A
895	AVPR1A
4818	HAS1
18272	METTL2B
15662	ZPBP
11199	SOX3
18468	HINT3
8803	PDGFRA
27865	LINC00632
19873	GALNT10
41980	NPIPA5
11296	SRM
26653	TRMT44
1798	CDR1
677	ARHGAP8
14330	SPANXB2
952	BARD1
24134	ZCCHC14
18856	CREB3L1
14329	SPANXB1
5144	HPCA
27424	RBM20
13447	SLC38A1
6548	LDOC1
24587	FAM126A
14331	SPANXC
26827	MPV17L
11218	SPANXA1
24143	TMEM54
16857	KLF16
3826	FPR1
3273	EIF3H
12563	UMPS
21080	TRMT11
37274	KHDC1L
32669	TRIM71
17371	FHL5
3827	FPR2
29567	ACSBG1
5742	IGKV1-6
18021	TMC6
19213	C16orf45
1605	CCR4
28789	TMEM66
5821	IGKV3-7
29382	FRMPD3
21366	KHDC1
14328	SPANXA2
5743	IGKV1-8
26886	RNF19B
5744	IGKV1-9
14332	SPANXD
30443	TMEM30C
9138	EXOSC10
11597	TBX2
9585	PTCH1
31037	SLC16A13
576	APAF1
20225	DPF1
23798	MAGEC3
6923	MBNL1
5815	IGKV3-11
9462	PRPS1
5730	IGKV1-12
33713	CXorf65
28756	ABHD17A
16166	C20orf173
5816	IGKV3-15
17662	PTBP2
5732	IGKV1-16
5733	IGKV1-17
5817	IGKV3-20
28224	UTP23
5836	IGKV6-21
13302	GPR63
6862	MAP4
9508	PSEN1
6010	IL2RG
21034	NDUFAF4
362	AK2
25622	TBC1D23
19201	DPPA5
30897	VCPIP1
18210	MOGAT1
33699	KHDC3L
6812	MAGEC1
14203	JPH3
25524	FAM193B
14885	DNAJA4
21382	OOEP
48354	C8orf44-SGK3
8763	PDCD4
4298	GLB1
4528	GPR78
25646	C8orf44
25415	PPM1K
21221	KLHL32
12437	TXNRD1
19414	DPY19L2
1546	SERPINH1
6555	LEPROTL1
23093	SLC16A11
22564	C7orf72
18187	SIAE
1664	SCARB1
13574	MAGEC2
18485	RNMTL1
3012	DPYD
19236	PLEKHB2
6342	KIT
29941	GATAD1
25272	KLHDC4
11210	SPA17
16916	CLEC10A
3570	ACSL3
26922	ERCC6L2
2333	CPZ
8000	NRGN
14637	ABCA12
13176	IKZF1
18008	NXN
9811	RAD21
2857	DGKZ
29933	NLRC5
32699	C17orf82
5781	IGKV2-24
29562	KIAA0430
7684	NDUFA10
34417	RAD51AP2
11787	THBS3
14971	SNX7
25663	SAP30L
11603	TBX4
15927	ERGIC3
20500	CATSPERB
12722	VSNL1
32311	MBOAT4
13525	ERVW-1
5212	HSD17B3
3942	MTOR
31272	OR4C48P
5735	IGKV1-27
7173	MMP3
26213	RERGL
31270	OR4C45
16964	DCTN6
5783	IGKV2-28
31273	OR4C49P
5785	IGKV2-30
5737	IGKV1-33
29957	ADC
7672	NCOR1
25161	PHF21B
5739	IGKV1-37
5740	IGKV1-39
33177	SPANXN4
5789	IGKV2-40
21488	CENPW
5804	IGKV2D-40
11247	SPINT2
33176	SPANXN3
5756	IGKV1D-39
15646	KLHL7
20799	SLC35D2
5755	IGKV1D-37
5753	IGKV1D-33
10812	SGK3
11231	ATL1
5801	IGKV2D-30
24878	TMED9
18969	IL31RA
23290	NACA2
23502	SLITRK4
5800	IGKV2D-29
14303	XIRP2
33175	SPANXN2
743	ASGR2
18677	DDX43
31710	UBE2NL
17149	VSIG2
30385	SCAMP4
18320	ZNF367
3828	FPR3
20473	BRIP1
20866	RSPO3
14871	PPP1R14A
17062	HABP4
8850	PEX1
20753	SLC35A4
21475	MMS22L
26072	HERC6
8065	NUP50
17474	ESAM
3720	FKBP4
30300	WDR61
25151	ADAT3
5799	IGKV2D-28
14890	THUMPD2
11063	SLC7A5
5798	IGKV2D-26
1628	CD14
5797	IGKV2D-24
28673	ZNF577
21336	RNF146
5837	IGKV6D-21
8888	PGAM1
11957	MED12
5825	IGKV3D-20
25205	UCMA
5838	IGKV6D-41
20466	SMC6
5749	IGKV1D-17
2455	CSNK1G2
13448	SLC38A2
6868	MAP6
15846	PALMD
5748	IGKV1D-16
20156	JPH4
5824	IGKV3D-15
5747	IGKV1D-13
4807	HAND1
3539	F2RL2
5746	IGKV1D-12
5823	IGKV3D-11
26266	MSANTD2
3051	TSC22D3
1377	CA5A
5757	IGKV1D-42
5758	IGKV1D-43
5759	IGKV1D-8
916	B3GALT1
23248	MOGAT2
2338	CRABP1
33174	SPANXN1
5829	IGKV3D-7
25741	ZNF649
13286	FIGNL1
3537	F2R
930	B4GALT7
25574	TRIM62
25095	DCAF15
15504	BTBD2
27622	FRRS1
25827	ZNF613
17717	STK39
16940	DGAT2
13449	SLITRK2
6115	IREB2
18349	DHRS2
15041	OR6B2
1719	CDC14B
7685	NDUFA2
29241	INTS2
33866	PRR21
29531	LARP1
2562	TMEM257
15042	OR6B3
9982	RFX1
27998	FAM71F2
33895	POTEE
16656	ZNF350
21314	MYEOV2
31776	MIR339
1725	CDC25A
29878	NIT2
16919	VAT1
6307	KDR
21367	MB21D1
22644	OTOS
17135	RLN3
3538	F2RL1
30511	YIF1B
7504	MTX1
17290	IL27RA
33865	TMPPE
30704	FAM71F1
11214	SPAG4
12640	UVRAG
33274	PALM3
13433	ROBO3
2379	CRTAP
17619	NDE1
6244	KCNE4
30367	S100Z
24740	ZNF615
19859	TC2N
10575	SCG2
28814	TMCO6
34354	C19orf67
29061	SUSD5
20760	ZFYVE21
12468	UBC
29940	FAM153A
30879	ITFG2
17958	SAMD1
19097	RBPMS
6036	FOXK2
18971	AP1S3
12776	WNT11
16881	AAED1
3775	FMR1
24722	ZNF614
17381	SH2B2
11834	TKT
12998	ZNF207
9440	PRKRIR
18079	ZNF362
29161	ZNF510
6817	MAL
26368	MCMDC2
9380	PRKACA
17010	NUPL2
21894	PRKRIP1
2356	CRHBP
6972	MDK
30005	A3GALT2
24078	ANGPTL7
6160	ITGB5
17795	SAV1
7111	MKNK2
11985	TOMM70A
5017	HMX1
33110	ZNF782
30791	UBIAD1
23508	STOX1
43746	FAM90A26
28093	BBIP1
20996	ASF1B
31795	NCBP2L
23672	HIATL2
20810	ZNF432
44441	USP17L13
33842	AARD
44438	USP17L10
742	ASGR1
13450	BANP
44439	USP17L11
39955	CYP4F31P
44440	USP17L12
19261	MTO1
4953	HLA-DRB5
23449	NUTM2G
44443	USP17L15
33187	MZT2A
7096	MID2
3183	PHC2
9215	POU3F2
44445	USP17L17
44446	USP17L18
321	AGL
8940	PHYH
44447	USP17L19
27611	ZNF841
20303	SLC30A8
14498	MRPS5
2719	DDC
28014	LNP1
13601	FBXL4
44448	USP17L20
20973	LPHN1
22230	PSMG3-AS1
44449	USP17L21
1953	CHRM4
44450	USP17L22
44451	USP17L23
2538	CTSV
25812	SRD5A3
44453	USP17L24
21489	ECHDC1
44452	USP17L25
24684	AGGF1
20451	WDFY1
8973	PIK3C2G
44454	USP17L26
13530	TMEM5
37177	USP17L5
44455	USP17L27
44456	USP17L28
3602	FBLN5
16668	C19orf33
44457	USP17L29
30760	TMEM165
44458	USP17L30
11636	TFAMP1
24368	HERC5
6281	KCNK6
23826	CERS6
41754	MIR4655
4651	GTF2E2
17317	TIMM22
4577	GRIFIN
34386	TMEM14E
32275	TCF24
8539	P2RY1
6021	IL6ST
41560	MIR4648
17906	DDX50
18071	C11orf30
9862	RAP2B
18108	DEFB131
20742	FAXC
7569	MYH11
33732	PPP1R42
21667	ORAI2
25990	AMBRA1
23032	MED30
17985	ROBO4
1711	CD97
25072	WDR45B
40049	GMNC
13446	SLC2A9
14592	NET1
17382	SRGAP1
11736	TEX13B
11023	SLC35A3
25480	TMEM45A
1334	FAXDC2
3512	EXT1
4449	GPC1
13598	FBXL2
25243	CATSPERG
29961	OSTN
24071	TUBA3D
42973	SMIM18
37259	C3orf79
45854	RN7SKP130
2240	COPS5
44317	PYURF
19737	TENC1
16650	MRPL44
29303	CCDC180
28062	ZNF616
17210	DHX37
23363	HIAT1
29251	PTCHD2
1314	KIAA0930
13093	ZSCAN20
34333	ZNF836
20474	TMC8
24490	ARHGEF26
4623	GSR
30894	UTS2B
18175	COQ3
2903	DLG4
2315	CPNE2
13581	FBXO2
4876	HERC3
28675	VSIG1
15454	SHOC2
81	ABR
25403	SASS6
29802	MOB3A
22474	MED13
42413	CYP3A54P
12580	UPK3A
41749	MIR4656
3026	DRD5
9302	PPP2R1A
23216	ZNF469
33610	RNF216P1
26950	IZUMO4
19762	ZFPM1
1313	FAM118A
18315	RND2
24847	FBXO44
31750	SAMD12
25502	TRMT13
26517	C12orf66
17286	EXOSC1
14679	SLC38A4
20987	ANKMY1
11068	SLC8A1
5958	IK
12754	WDR1
2082	CLOCK
26522	HARBI1
11909	TNFRSF11B
30831	TDRD7
2314	CPNE1
29856	FAM192A
4161	LRRC32
25091	ZC3H18
16985	DHRS4
28228	LRRC39
11112	SMC1B
19241	GPR128
19290	CSMD2
26372	FMR1NB
2220	COLEC10
28850	TSKU
18180	CALML5
1458	CALU
42966	C2orf91
20711	ZBED3
21900	ALKBH4
11871	TMOD1
2698	DBT
9455	PROP1
1452	CALML3
13241	RIBC2
25197	CCDC74A
5983	IL17C
9300	PPP2CB
14906	NIN
21769	LRWD1
33936	FAM153C
25123	PKDCC
9566	PSMD8
568	AP3D1
30087	TSTD2
9555	PSMD10
4462	GPNMB
29852	N4BP3
11738	TEX15
3776	AFF2
17981	RTCA
19765	ASB13
24073	AMIGO2
26361	HEPACAM
794	ATIC
2577	CYBA
34490	C17orf99
14950	PPP1R13B
17821	DDX39A
28255	PCED1B
34400	HEPN1
29091	ATG13
14410	DHX36
14289	NLGN3
7658	NCBP1
13585	FBXO6
18869	GGN
25798	CCDC15
25681	ANKRD55
26181	RMND5B
28213	PIGY
7885	NOV
7511	MUC13
8794	PDE8B
19968	NAP1L5
12305	TRIP11
17930	PURG
25077	C2orf27A
7529	MVD
26435	FOPNL
29420	RSPRY1
28308	FAM131A
12814	XPA
19731	DHRS4L2
34403	HYKK
29227	HEG1
3806	FOXE1
26193	CSPP1
12791	WRN
19262	PAPLN
20644	SLC37A2
30967	C9orf156
1472	CAMP
1012	OPN1SW
6764	MAD2L2
31041	SPRED3
17509	HEMGN
1718	CDC14A
28063	ZNF766
21494	SOGA3
16747	ZNF589
11758	TFG
3600	FBLN1
26881	GEN1
16677	ANP32B
27119	FAM98C
24954	HMGB4
20272	LRRC16B
33770	RBAKDN
23078	NRIP2
19647	OR10AH1P
33237	DUSP28
38691	ZNF890P
23305	ZNF480
9405	PKN1
19237	NANS
19367	FAM13A
18411	SNAI3
28250	C1orf94
9533	PSMA4
15595	SLC12A8
26967	C12orf56
26151	RPAP3
25154	SMIM12
1316	EML4
26687	ZNF610
28856	RNF166
16283	TRIM14
47178	RNU6-215P
21721	MALSU1
4539	GPR88
10079	RNPEPL1
37249	ZNF880
281	ADRA2A
9197	POLR2J
17146	ARL2BP
25054	DRAXIN
2255	CORO2A
27344	TMEM218
9556	PSMD11
18284	RAB40B
19218	PLCZ1
28868	IGF2BP3
18553	PLLP
29384	ZNF528
1959	CHRNA5
1188	C14orf2
12663	VCAM1
16489	ATG4A
21636	KIAA0408
10621	CCL22
51	ABCC1
10647	CX3CL1
4287	GJB5
20960	C6orf58
35202	RASA4B
1957	CHRNA3
4286	GJB4
9593	PTGER1
673	ARHGAP1
4285	GJB3
10615	CCL17
18026	TBC1D2
23484	FAM208B
32845	MIR589
14377	NHP2
7997	NRG1
14907	MSGN1
4278	GJA4
3516	EXTL2
24865	GPAM
1964	CHRNB4
6302	KCNS3
26337	ZNF534
41463	RNF216-IT1
22225	CCDC136
30368	DLGAP3
3357	ENPP2
29524	PDCL2
1226	GIPC1
22029	ZNF815P
26449	ZNF578
19306	SLC30A7
19979	RDH14
12507	UBP1
4564	GRB10
4507	GABBR2
223	ADAMTS7
20041	ZNF408
7606	MYO7A
7859	NMU
18958	RASGRP4
12826	XPOT
33230	ZNF808
16714	PKNOX2
24948	DOT1L
1477	CAPN10
46572	RN7SL556P
1391	CACNA1D
46867	RN7SL851P
47181	RNU6-218P
3535	F2
28050	CIAPIN1
11536	TAF2
4283	GJB1
24270	DPH5
20122	TDRD9
26724	ANKS6
38831	NT5C1B-RDH14
40021	ZMYM6NB
29365	ZNF518B
30380	EXOC1
25700	FN3KRP
25597	ZNF701
3818	FOXM1
18211	PLEKHJ1
2020	CLCN2
19877	GALNT12
13539	AGTRAP
17438	CLNK
17818	NT5C1B
2319	CPNE6
5389	IDS
5270	DNAJB1
3165	S1PR1
13050	ZMYM6
2192	COL15A1
17265	ABI3BP
28005	CTU2
10766	SF3A2
21569	THEMIS
13158	ZNF83
13843	ZNF316
16989	MORF4L1
3631	FDPS
11721	TECTB
17990	OLFM3
30061	PMS2CL
18333	TIGD2
20567	NME6
3756	FLNC
25262	C1orf167
27733	GPRIN3
1775	CDK5R1
21785	RBM48
16645	TRA2A
24453	DSCC1
15772	ARFGEF1
5034	HNRNPAB
11772	TGFBR1
57	ABCC6
3659	FEZ1
10549	ATXN10
16888	DHRS9
4551	TECR
28206	RHNO1
28629	FAM133B
11138	SNCA
7436	MTHFR
7598	MYO1D
23159	ALG2
24205	CAPZA3
12425	TULP3
13054	ZMYM3
16993	SEC61B
464	AMH
22953	DEPTOR
12787	WNT7B
26253	ZMYM1
28959	CKAP5
24963	JSRP1
7982	NR4A3
9898	RBM12
33160	SPINK8
25606	C22orf26
12933	ZNF148
24849	GDPD4
8412	OR7E39P
3189	EEF1A1
13482	UNC93B2
20729	FBXW12
17153	RUSC1
19557	OR7E136P
25302	COQ9
8095	OAZ1
16526	ACSL5
11432	STX17
11584	TBK1
5194	HS3ST1
92	ACADVL
11717	TEAD4
9232	PPARA
15910	NFS1
18311	ERP44
7702	NDUFB7
8966	PIGL
8434	OR7E59P
9768	RAB28
44374	ALG1L5P
9189	POLR2C
8111	OSR1
2191	COL14A1
8590	PAK1
44099	FAM86LP
13276	EI24
24822	FN3K
23627	GPR149
28766	ZNF611
951	NKX3-2
38999	MIR3683
25920	SPRYD3
32954	TTC32
17870	INVS
2208	COL4A6
30951	ZNF600
4227	GDI2
10483	RYR1
31792	BOD1L1
40912	RD3L
34520	CLEC17A
33710	CDPF1
25242	NOMO3
2535	CTSH
13073	ZNF28
14369	ENDOU
20123	ASPG
9015	PKDREJ
2186	COL11A1
19234	FUT10
23647	EMR3
6696	LRP4
7178	MMRN1
9674	PTPRK
5475	IGFBP6
26082	TTC38
7154	MME
10774	SFPQ
16185	ROMO1
17078	CLASP2
25988	TEX10
30036	PLEKHA5
2289	COX7A2L
29920	CENPV
29086	CEP135
2024	CLCN6
33105	ZNF468
9103	PLXNB1
29349	CCSER1
11175	SNX4
24793	C19orf35
23370	MSANTD3
13842	ZNF320
11499	SYNGR2
19868	DOK4
17245	CPA6
21206	LINGO3
38838	MSANTD3-TMEFF1
28993	PIEZO1
20470	LSM7
11866	TMEFF1
11178	SOAT2
33742	MURC
28089	CXorf40A
7871	NONO
16832	ATP6V1F
13698	GTSE1
30079	TMPRSS9
22950	PREX2
13055	ZMYM4
15624	ZNF333
29250	WDR35
24576	CDT1
22398	CCDC126
11816	TIMM13
932	BAAT
2080	CLNS1A
11581	TBCD
19088	ASH1L
16654	MRPL50
28720	C11orf49
18666	RNPC3
6638	LMNB2
4576	GRID2
6120	IRF5
28249	PHYKPL
12980	ZNF189
7939	NPPA
626	APRT
27977	FAM221A
28097	CCDC102A
7940	NPPB
4096	GADD45B
417	ALDOB
28513	KIAA2013
14278	MRPL13
20714	ZDHHC16
4410	GNG7
19940	AQP11
15923	RBM39
19010	GPR114
36040	RPL23AP51
478	AMY2B
8002	NRL
47497	RNU6-534P
28180	TMEM246
31909	MAGEA9B
12463	UBB
32701	HSFX2
26262	TTI2
22199	COBL
4122	GALNS
4492	GPR35
29219	KIAA1211
6172	STT3A
7417	MTBP
6096	AQP12B
10062	RNF20
477	AMY2A
26995	ZNF816
20226	KIF26A
14271	RASSF3
9081	PLOD1
19127	DIRAS1
22990	COL23A1
13827	ZNF321P
24600	ANKS1B
26501	ERVV-1
39051	ERVV-2
25481	TRMU
17125	TMEM185A
474	AMY1A
33824	C2orf27B
16397	OSBPL11
17128	SLC39A3
8725	PCK2
16767	GRIN3A
35167	ANKRD30BL
19941	AQP12A
797	ATOH1
10819	SGTA
9318	PPP3R2
8060	NUMB
12948	ZNF160
9725	PYGL
2583	CYLC2
24529	TMEM98
21745	CPEB2
41982	NPIPA7
23993	AASDH
6848	MAP3K1
29678	MSTO1
6863	MAP4K1
25971	WDR55
15516	XYLT1
1925	CHEK1
475	AMY1B
23799	DND1
4496	GPR39
18398	SMARCAD1
13703	MAK16
18966	CSAD
21640	TSPAN9
18118	RSF1
9875	RASGRF1
18306	KCNG3
1777	CDK6
21147	RNF122
1100	BRCA1
888	KIF1A
6694	LRP2
11793	THOP1
20636	ZNF415
28161	DUSP26
476	AMY1C
11830	TK1
5188	PRMT8
1348	SAMD9
30887	TRAPPC2L
4422	GNS
14011	SMC2
18241	PRMT6
11168	SNTB1
14342	C1QTNF7
11407	STK31
25369	POM121L12
30905	C8orf34
41983	NPIPA8
30205	AAMDC
33888	ANKRD34C
4819	HAS2
3337	EMR2
28431	LYPD1
18513	ZHX2
1349	SAMD9L
28499	VSTM2A
28889	TMED3
4146	GAPDHP68
37237	PABPN1L
23784	MTA3
35126	BHLHA9
6798	MAGEA11
18082	TRPV2
29592	TUSC5
4816	HARS
44923	HSPA8P8
29172	KIAA1024
18277	SEC61G
26629	ZNF554
7437	MTHFS
18634	UNC5D
25048	INTS4
13659	CLK4
12851	YWHAE
14723	OR13F1
14722	OR13C4
44655	ST20-MTHFS
33721	ALG1L
14704	OR13C3
28454	DERL1
33520	ST20
15103	OR13C8
20358	C14orf144
6909	MATN3
29847	NCKAP5
30071	KIAA0319L
15100	OR13C5
27521	C15orf37
14701	OR13C2
20137	TMEM179
28657	EFCAB4B
15104	OR13C9
23319	NTNG1
991	BCL2A1
14695	OR13D1
2207	COL4A5
1537	CBFA2T3
23619	NIPSNAP3A
13504	ARFGAP2
29603	HSFX1
11628	ZNF354A
27364	HEPACAM2
31927	ROPN1B
23641	NIPSNAP3B
28508	SETD9
6807	MAGEA9
6806	MAGEA8
25601	WDR41
33795	C14orf180
22652	NOMO2
16877	MFN2
24288	CHDH
17890	HPGDS
19837	ABHD12B
30164	ZFAND6
6482	LAMA2
18015	IL17RB
9238	PPAT
20910	AFMID
29185	PLCH1
29	ABCA1
24656	EIF3K
16447	ZNF347
2362	CRK
23295	KCTD14
42956	NDUFC2-KCTD14
11800	THRSP
29253	CC2D2A
17103	TNPO3
25885	ZNF665
7706	NDUFC2
127	ACRV1
9195	POLR2H
7913	NPM1P11
7049	MGAT5
28730	ZNF677
20258	DCAF11
17197	ZNF354B
28382	ZNF555
16260	SPACA3
16098	PHF20
12659	VAV3
1850	CELSR1
20615	TAS2R2P
166	ACTN4
30888	TBC1D31
25669	ZNF556
26138	ZFP2
19160	ZDHHC6
6924	LAPTM4A
8572	PACSIN3
13125	ZNF57
341	AGXT
23161	ALG8
26678	MIER3
23471	ANKRD16
23791	INF2
13150	ZNF77
29113	GRAMD4
19872	VN1R2
17597	NCDN
19871	VN1R4
14878	BIRC8
24884	OXER1
25956	CCDC132
3236	EGFR
29164	TBC1D30
30788	TLE6
25112	ZNF845
21200	ZNF454
4796	HAAO
18798	SLC44A1
20391	SULF1
25380	TMEM163
19256	CERK
29423	ZNF525
27288	ACSF3
4598	GRM6
45952	RN7SKP228
39926	RBMX2P4
17402	CXorf40B
24664	PATE1
3579	FAH
18867	KCNU1
25715	MIIP
37273	ZNF879
32249	PATE2
2718	DDB2
35426	PATE3
99	ASIC2
35427	PATE4
20662	SLC25A24
1754	CDH15
26216	C2orf54
25883	ZNF703
26558	HYLS1
25092	ZNF765
8766	PDCD6IP
35994	RPL6P21
16736	ZNF354C
37899	EEF1A1P26
17792	VTI1A
1309	TBC1D22A
25461	PUS3
31046	SLC41A3
13753	FSD1L
13249	CAPN12
33257	ZNF813
11923	TNFRSF8
218	ADAMTS2
10658	SDC1
26550	NBPF4
1186	PARP11
18111	CCDC50
16876	ARNT2
27091	SLC22A31
36758	RPL36AP26
27452	KCTD21
11838	TLE2
18698	DDX25
7955	NPY
4512	GPR56
18081	WIF1
26479	ZNF778
17468	PDLIM5
25714	CCDC51
1356	ERLIN2
13620	FBXO18
10566	SCAND1
6568	LGALS7
123	ACP2
34447	LGALS7B
36897	RPL36AP29
18167	MPP6
48962	ISPD-AS1
3622	FKTN
20061	USP35
8587	PAICS
32403	FAM211A
31988	NBPF6
16145	CNBD2
30774	TFAP2E
7597	MYO1C
16288	TRIM9
21035	ARHGAP18
26434	C3orf33
9539	PSMB2
11557	TAL2
13502	ZNF287
11917	TNFRSF1B
26800	C1orf216
10618	CCL2
25535	TMEM38B
21316	ANKRD11
26925	ABHD17C
1583	CCND2
6154	ITGB1BP2
29254	ZNF624
27637	FAM102B
26932	TMA7
10389	RPS15A
2810	DFNA5
27465	ZNF740
14458	GAB2
21592	FAM19A5
2568	MAMLD1
28743	TSPAN33
11303	SRP72
6565	LGALS4
26400	HENMT1
21684	ZNF462
19715	CLSPN
8368	OR7A5
14672	ACTR8
697	ARL6IP1
33499	ATRIP
8373	OR7C1
7448	MTM1
8356	OR7A10
8363	OR7A17
13602	FBXL5
8374	OR7C2
19760	RUFY1
15489	ZNF331
3378	EPB41L1
30935	YY1AP1
6162	ITGB7
14958	PUM2
3149	ECH1
6128	IRS4
10944	SLC1A6
16761	HEATR4
4691	GUCY2F
11641	TCF7L2
25512	PRPF38B
9813	RAD23B
13824	MMS19
28210	FAM83A
1185	C12orf5
19685	SEPHS1
33128	ACOT1
26866	CCDC105
28010	C22orf34
18151	NXT2
15487	TMX1
1502	CASP14
8207	OR1I1
6241	KCNE1L
3680	FGF23
9808	RAD17P1
3684	FGF6
9457	PROSC
25824	SYDE1
11237	SPG7
17104	CDON
26668	FNDC7
